Unnamed: 0,event_ID,text,date,Year,people_regex,people_spacy_model,tailored_entities,People
573,151735,"Admiral Sir Charles Madden , Bt . ( Com mander - in - Chief Atlantic Fleet ) , Admiral the Hon . Sir Arthur Calthorpe ( Commander - in Chief Portsmouth ) , Vice - Admiral Sir Arthur Leveson ( Vice - Admiral Commanding Second Battle Squadron ) , Vice - Admiral Sir Henry Oiiver ( Vice - Admiral Commanding Reserve Fleet ) , Rear - Admiral Sir Edwin Alexander Sinclair ( Admiral Superintendent Portsmouth Dockyard ) , Rear - Admiral Clement Greatorex ( Rear - Admiral Reserve Fleet Portsmouth ) , Rear - Admiral Douglas Dent ( Rear - Admiral Submarines ) , Commodore Gordon Smith , R.N. ( Royal Naval Barracks ) , and Brigadier - General E. S. Girdwood ( General Officer Commanding 9th Infantry Brigade ) had the honour of dining with The King on board the Royal Yacht . Captain Sir Charles Cust , Bt . , R.N. , has suc ceeded Captain Sir Bryan Godfrey - Faussett , R.N. , as equerry - in - waiting to The King .",1920-07-31,1920,Admiral Sir Charles Madden | Bt | Com | Chief Atlantic Fleet | Admiral | Hon | Sir Arthur Calthorpe | Commander | Chief Portsmouth | Vice | Admiral Sir Arthur Leveson | Vice | Admiral Commanding Second Battle Squadron | Vice | Admiral Sir Henry Oiiver | Vice | Admiral Commanding Reserve Fleet | Rear | Admiral Sir Edwin Alexander Sinclair | Admiral Superintendent Portsmouth Dockyard | Rear | Admiral Clement Greatorex | Rear | Admiral Reserve Fleet Portsmouth | Rear | Admiral Douglas Dent | Rear | Admiral Submarines | Commodore Gordon Smith | Royal Naval Barracks | Brigadier | General E | Girdwood | General Officer Commanding | Infantry Brigade | The King | Royal Yacht | Captain Sir Charles Cust | Bt | Captain Sir Bryan Godfrey | Faussett | The King,Charles Madden|Arthur Calthorpe|Portsmouth|Arthur Leveson|Henry Oiiver|Edwin Alexander Sinclair|Douglas Dent|Gordon Smith|E. S. Girdwood|Charles Cust|Bryan Godfrey - Faussett,Admiral Sir Charles Madden | Hon . Sir Arthur Calthorpe | - Admiral Sir Arthur Leveson | - Admiral Commanding | - Admiral Sir Henry Oiiver | - Admiral Commanding | Portsmouth Dockyard | Royal Naval Barracks | General E. S. Girdwood | General Officer | King on board | Royal Yacht | Captain Sir Charles Cust | Captain Sir Bryan Godfrey,General Officer
573,151735,"Admiral Sir Charles Madden , Bt . ( Com mander - in - Chief Atlantic Fleet ) , Admiral the Hon . Sir Arthur Calthorpe ( Commander - in Chief Portsmouth ) , Vice - Admiral Sir Arthur Leveson ( Vice - Admiral Commanding Second Battle Squadron ) , Vice - Admiral Sir Henry Oiiver ( Vice - Admiral Commanding Reserve Fleet ) , Rear - Admiral Sir Edwin Alexander Sinclair ( Admiral Superintendent Portsmouth Dockyard ) , Rear - Admiral Clement Greatorex ( Rear - Admiral Reserve Fleet Portsmouth ) , Rear - Admiral Douglas Dent ( Rear - Admiral Submarines ) , Commodore Gordon Smith , R.N. ( Royal Naval Barracks ) , and Brigadier - General E. S. Girdwood ( General Officer Commanding 9th Infantry Brigade ) had the honour of dining with The King on board the Royal Yacht . Captain Sir Charles Cust , Bt . , R.N. , has suc ceeded Captain Sir Bryan Godfrey - Faussett , R.N. , as equerry - in - waiting to The King .",1920-07-31,1920,Admiral Sir Charles Madden | Bt | Com | Chief Atlantic Fleet | Admiral | Hon | Sir Arthur Calthorpe | Commander | Chief Portsmouth | Vice | Admiral Sir Arthur Leveson | Vice | Admiral Commanding Second Battle Squadron | Vice | Admiral Sir Henry Oiiver | Vice | Admiral Commanding Reserve Fleet | Rear | Admiral Sir Edwin Alexander Sinclair | Admiral Superintendent Portsmouth Dockyard | Rear | Admiral Clement Greatorex | Rear | Admiral Reserve Fleet Portsmouth | Rear | Admiral Douglas Dent | Rear | Admiral Submarines | Commodore Gordon Smith | Royal Naval Barracks | Brigadier | General E | Girdwood | General Officer Commanding | Infantry Brigade | The King | Royal Yacht | Captain Sir Charles Cust | Bt | Captain Sir Bryan Godfrey | Faussett | The King,Charles Madden|Arthur Calthorpe|Portsmouth|Arthur Leveson|Henry Oiiver|Edwin Alexander Sinclair|Douglas Dent|Gordon Smith|E. S. Girdwood|Charles Cust|Bryan Godfrey - Faussett,Admiral Sir Charles Madden | Hon . Sir Arthur Calthorpe | - Admiral Sir Arthur Leveson | - Admiral Commanding | - Admiral Sir Henry Oiiver | - Admiral Commanding | Portsmouth Dockyard | Royal Naval Barracks | General E. S. Girdwood | General Officer | King on board | Royal Yacht | Captain Sir Charles Cust | Captain Sir Bryan Godfrey,King on board
573,151735,"Admiral Sir Charles Madden , Bt . ( Com mander - in - Chief Atlantic Fleet ) , Admiral the Hon . Sir Arthur Calthorpe ( Commander - in Chief Portsmouth ) , Vice - Admiral Sir Arthur Leveson ( Vice - Admiral Commanding Second Battle Squadron ) , Vice - Admiral Sir Henry Oiiver ( Vice - Admiral Commanding Reserve Fleet ) , Rear - Admiral Sir Edwin Alexander Sinclair ( Admiral Superintendent Portsmouth Dockyard ) , Rear - Admiral Clement Greatorex ( Rear - Admiral Reserve Fleet Portsmouth ) , Rear - Admiral Douglas Dent ( Rear - Admiral Submarines ) , Commodore Gordon Smith , R.N. ( Royal Naval Barracks ) , and Brigadier - General E. S. Girdwood ( General Officer Commanding 9th Infantry Brigade ) had the honour of dining with The King on board the Royal Yacht . Captain Sir Charles Cust , Bt . , R.N. , has suc ceeded Captain Sir Bryan Godfrey - Faussett , R.N. , as equerry - in - waiting to The King .",1920-07-31,1920,Admiral Sir Charles Madden | Bt | Com | Chief Atlantic Fleet | Admiral | Hon | Sir Arthur Calthorpe | Commander | Chief Portsmouth | Vice | Admiral Sir Arthur Leveson | Vice | Admiral Commanding Second Battle Squadron | Vice | Admiral Sir Henry Oiiver | Vice | Admiral Commanding Reserve Fleet | Rear | Admiral Sir Edwin Alexander Sinclair | Admiral Superintendent Portsmouth Dockyard | Rear | Admiral Clement Greatorex | Rear | Admiral Reserve Fleet Portsmouth | Rear | Admiral Douglas Dent | Rear | Admiral Submarines | Commodore Gordon Smith | Royal Naval Barracks | Brigadier | General E | Girdwood | General Officer Commanding | Infantry Brigade | The King | Royal Yacht | Captain Sir Charles Cust | Bt | Captain Sir Bryan Godfrey | Faussett | The King,Charles Madden|Arthur Calthorpe|Portsmouth|Arthur Leveson|Henry Oiiver|Edwin Alexander Sinclair|Douglas Dent|Gordon Smith|E. S. Girdwood|Charles Cust|Bryan Godfrey - Faussett,Admiral Sir Charles Madden | Hon . Sir Arthur Calthorpe | - Admiral Sir Arthur Leveson | - Admiral Commanding | - Admiral Sir Henry Oiiver | - Admiral Commanding | Portsmouth Dockyard | Royal Naval Barracks | General E. S. Girdwood | General Officer | King on board | Royal Yacht | Captain Sir Charles Cust | Captain Sir Bryan Godfrey,Royal Yacht
573,151735,"Admiral Sir Charles Madden , Bt . ( Com mander - in - Chief Atlantic Fleet ) , Admiral the Hon . Sir Arthur Calthorpe ( Commander - in Chief Portsmouth ) , Vice - Admiral Sir Arthur Leveson ( Vice - Admiral Commanding Second Battle Squadron ) , Vice - Admiral Sir Henry Oiiver ( Vice - Admiral Commanding Reserve Fleet ) , Rear - Admiral Sir Edwin Alexander Sinclair ( Admiral Superintendent Portsmouth Dockyard ) , Rear - Admiral Clement Greatorex ( Rear - Admiral Reserve Fleet Portsmouth ) , Rear - Admiral Douglas Dent ( Rear - Admiral Submarines ) , Commodore Gordon Smith , R.N. ( Royal Naval Barracks ) , and Brigadier - General E. S. Girdwood ( General Officer Commanding 9th Infantry Brigade ) had the honour of dining with The King on board the Royal Yacht . Captain Sir Charles Cust , Bt . , R.N. , has suc ceeded Captain Sir Bryan Godfrey - Faussett , R.N. , as equerry - in - waiting to The King .",1920-07-31,1920,Admiral Sir Charles Madden | Bt | Com | Chief Atlantic Fleet | Admiral | Hon | Sir Arthur Calthorpe | Commander | Chief Portsmouth | Vice | Admiral Sir Arthur Leveson | Vice | Admiral Commanding Second Battle Squadron | Vice | Admiral Sir Henry Oiiver | Vice | Admiral Commanding Reserve Fleet | Rear | Admiral Sir Edwin Alexander Sinclair | Admiral Superintendent Portsmouth Dockyard | Rear | Admiral Clement Greatorex | Rear | Admiral Reserve Fleet Portsmouth | Rear | Admiral Douglas Dent | Rear | Admiral Submarines | Commodore Gordon Smith | Royal Naval Barracks | Brigadier | General E | Girdwood | General Officer Commanding | Infantry Brigade | The King | Royal Yacht | Captain Sir Charles Cust | Bt | Captain Sir Bryan Godfrey | Faussett | The King,Charles Madden|Arthur Calthorpe|Portsmouth|Arthur Leveson|Henry Oiiver|Edwin Alexander Sinclair|Douglas Dent|Gordon Smith|E. S. Girdwood|Charles Cust|Bryan Godfrey - Faussett,Admiral Sir Charles Madden | Hon . Sir Arthur Calthorpe | - Admiral Sir Arthur Leveson | - Admiral Commanding | - Admiral Sir Henry Oiiver | - Admiral Commanding | Portsmouth Dockyard | Royal Naval Barracks | General E. S. Girdwood | General Officer | King on board | Royal Yacht | Captain Sir Charles Cust | Captain Sir Bryan Godfrey,Captain Sir Charles Cust
573,151735,"Admiral Sir Charles Madden , Bt . ( Com mander - in - Chief Atlantic Fleet ) , Admiral the Hon . Sir Arthur Calthorpe ( Commander - in Chief Portsmouth ) , Vice - Admiral Sir Arthur Leveson ( Vice - Admiral Commanding Second Battle Squadron ) , Vice - Admiral Sir Henry Oiiver ( Vice - Admiral Commanding Reserve Fleet ) , Rear - Admiral Sir Edwin Alexander Sinclair ( Admiral Superintendent Portsmouth Dockyard ) , Rear - Admiral Clement Greatorex ( Rear - Admiral Reserve Fleet Portsmouth ) , Rear - Admiral Douglas Dent ( Rear - Admiral Submarines ) , Commodore Gordon Smith , R.N. ( Royal Naval Barracks ) , and Brigadier - General E. S. Girdwood ( General Officer Commanding 9th Infantry Brigade ) had the honour of dining with The King on board the Royal Yacht . Captain Sir Charles Cust , Bt . , R.N. , has suc ceeded Captain Sir Bryan Godfrey - Faussett , R.N. , as equerry - in - waiting to The King .",1920-07-31,1920,Admiral Sir Charles Madden | Bt | Com | Chief Atlantic Fleet | Admiral | Hon | Sir Arthur Calthorpe | Commander | Chief Portsmouth | Vice | Admiral Sir Arthur Leveson | Vice | Admiral Commanding Second Battle Squadron | Vice | Admiral Sir Henry Oiiver | Vice | Admiral Commanding Reserve Fleet | Rear | Admiral Sir Edwin Alexander Sinclair | Admiral Superintendent Portsmouth Dockyard | Rear | Admiral Clement Greatorex | Rear | Admiral Reserve Fleet Portsmouth | Rear | Admiral Douglas Dent | Rear | Admiral Submarines | Commodore Gordon Smith | Royal Naval Barracks | Brigadier | General E | Girdwood | General Officer Commanding | Infantry Brigade | The King | Royal Yacht | Captain Sir Charles Cust | Bt | Captain Sir Bryan Godfrey | Faussett | The King,Charles Madden|Arthur Calthorpe|Portsmouth|Arthur Leveson|Henry Oiiver|Edwin Alexander Sinclair|Douglas Dent|Gordon Smith|E. S. Girdwood|Charles Cust|Bryan Godfrey - Faussett,Admiral Sir Charles Madden | Hon . Sir Arthur Calthorpe | - Admiral Sir Arthur Leveson | - Admiral Commanding | - Admiral Sir Henry Oiiver | - Admiral Commanding | Portsmouth Dockyard | Royal Naval Barracks | General E. S. Girdwood | General Officer | King on board | Royal Yacht | Captain Sir Charles Cust | Captain Sir Bryan Godfrey,Captain Sir Bryan Godfrey
574,150300,Vice - Admiral Henry Campbell has arrived at the Castle .,1920-08-19,1920,Vice | Admiral Henry Campbell | Castle,Henry Campbell,NA,NA
575,153372,"His Royal Highness , attended by the Hon . Sir Sidney Greville , was present at the marriage of Captain the Hon . Piers Legh with the Hon . Mrs. Alfred Shaughnessy , which was solem nized at St. Peter's Church , Eaton - square , to - day .",1920-11-16,1920,His Royal Highness | Hon | Sir Sidney Greville | Captain | Hon | Piers Legh | Hon | Mrs | Alfred Shaughnessy | St | Peter | Church | Eaton,Sidney Greville|Legh|Alfred Shaughnessy,Hon . Piers Legh | Hon . Mrs. Alfred Shaughnessy,Hon . Piers Legh
575,153372,"His Royal Highness , attended by the Hon . Sir Sidney Greville , was present at the marriage of Captain the Hon . Piers Legh with the Hon . Mrs. Alfred Shaughnessy , which was solem nized at St. Peter's Church , Eaton - square , to - day .",1920-11-16,1920,His Royal Highness | Hon | Sir Sidney Greville | Captain | Hon | Piers Legh | Hon | Mrs | Alfred Shaughnessy | St | Peter | Church | Eaton,Sidney Greville|Legh|Alfred Shaughnessy,Hon . Piers Legh | Hon . Mrs. Alfred Shaughnessy,Hon . Mrs. Alfred Shaughnessy
576,150301,Captain J. D. and Mrs. Ramsay had the honour of dining with the King and Queen this evening .,1920-08-19,1920,Captain J | Mrs | Ramsay | King | Queen,J. D.|Ramsay,Captain J. D.,Captain J. D.
577,150675,The Marquis and Marchioness of Cambridge have arrived at the Palace .,1920-02-10,1920,The Marquis | Marchioness of Cambridge | Palace,Marquis,Marquis | Marchioness of Cambridge,Marquis
577,150675,The Marquis and Marchioness of Cambridge have arrived at the Palace .,1920-02-10,1920,The Marquis | Marchioness of Cambridge | Palace,Marquis,Marquis | Marchioness of Cambridge,Marchioness of Cambridge
578,150213,"Her Majesty , accompanied by the Princess Victoria , attended this afternoon at St. Anne's Church , Soho , at which Bach's Passion Music ( St. John ) was sung . The Hon . Charlotte Knollys was in attend ance upon Her Majesty .",1920-04-3,1920,Her Majesty | Princess Victoria | St | Anne | Church | Soho | Bach | Passion Music | St | John | The Hon | Charlotte Knollys | Her Majesty,Bach|Charlotte Knollys,Her Majesty | Princess Victoria | Passion Music | Hon . Charlotte Knollys | Her Majesty,Her Majesty
578,150213,"Her Majesty , accompanied by the Princess Victoria , attended this afternoon at St. Anne's Church , Soho , at which Bach's Passion Music ( St. John ) was sung . The Hon . Charlotte Knollys was in attend ance upon Her Majesty .",1920-04-3,1920,Her Majesty | Princess Victoria | St | Anne | Church | Soho | Bach | Passion Music | St | John | The Hon | Charlotte Knollys | Her Majesty,Bach|Charlotte Knollys,Her Majesty | Princess Victoria | Passion Music | Hon . Charlotte Knollys | Her Majesty,Princess Victoria
578,150213,"Her Majesty , accompanied by the Princess Victoria , attended this afternoon at St. Anne's Church , Soho , at which Bach's Passion Music ( St. John ) was sung . The Hon . Charlotte Knollys was in attend ance upon Her Majesty .",1920-04-3,1920,Her Majesty | Princess Victoria | St | Anne | Church | Soho | Bach | Passion Music | St | John | The Hon | Charlotte Knollys | Her Majesty,Bach|Charlotte Knollys,Her Majesty | Princess Victoria | Passion Music | Hon . Charlotte Knollys | Her Majesty,Passion Music
578,150213,"Her Majesty , accompanied by the Princess Victoria , attended this afternoon at St. Anne's Church , Soho , at which Bach's Passion Music ( St. John ) was sung . The Hon . Charlotte Knollys was in attend ance upon Her Majesty .",1920-04-3,1920,Her Majesty | Princess Victoria | St | Anne | Church | Soho | Bach | Passion Music | St | John | The Hon | Charlotte Knollys | Her Majesty,Bach|Charlotte Knollys,Her Majesty | Princess Victoria | Passion Music | Hon . Charlotte Knollys | Her Majesty,Hon . Charlotte Knollys
578,150213,"Her Majesty , accompanied by the Princess Victoria , attended this afternoon at St. Anne's Church , Soho , at which Bach's Passion Music ( St. John ) was sung . The Hon . Charlotte Knollys was in attend ance upon Her Majesty .",1920-04-3,1920,Her Majesty | Princess Victoria | St | Anne | Church | Soho | Bach | Passion Music | St | John | The Hon | Charlotte Knollys | Her Majesty,Bach|Charlotte Knollys,Her Majesty | Princess Victoria | Passion Music | Hon . Charlotte Knollys | Her Majesty,Her Majesty
579,153375,"The Duke of York , attended by Wing Commander Louis Greig , was present at a Dinner which was given at the Connaught Rooms this evening , in aid of the Queen's ! Hospital for Children , Bethnal Green .",1920-11-17,1920,The Duke of York | Wing Commander Louis Greig | Dinner | Connaught Rooms | Queen | Hospital | Children | Bethnal Green,Louis Greig|Queen,The Duke of York | Louis Greig,The Duke of York
579,153375,"The Duke of York , attended by Wing Commander Louis Greig , was present at a Dinner which was given at the Connaught Rooms this evening , in aid of the Queen's ! Hospital for Children , Bethnal Green .",1920-11-17,1920,The Duke of York | Wing Commander Louis Greig | Dinner | Connaught Rooms | Queen | Hospital | Children | Bethnal Green,Louis Greig|Queen,The Duke of York | Louis Greig,Louis Greig
580,153220,The Rev. F. W. and Mrs. North had the honour of being received by Their Majesties .,1920-05-31,1920,The Rev | Mrs | North | Their Majesties,F. W.|North,Rev. F. W. and Mrs. North,Rev. F. W. and Mrs. North
581,153397,"The Rev. S. B. Baron , Curate at Sandringham , officiated , and the Rev. A. Rowland Grant ( Domestic Chaplain to the King ) preached the Sermon .",1920-11-1,1920,The Rev | Baron | Curate | Sandringham | Rev | Rowland Grant | Domestic Chaplain | King | Sermon,S. B. Baron,Rev. S. B. Baron | Rev. A. Rowland | Grant ( Domestic Chaplain,Rev. S. B. Baron
581,153397,"The Rev. S. B. Baron , Curate at Sandringham , officiated , and the Rev. A. Rowland Grant ( Domestic Chaplain to the King ) preached the Sermon .",1920-11-1,1920,The Rev | Baron | Curate | Sandringham | Rev | Rowland Grant | Domestic Chaplain | King | Sermon,S. B. Baron,Rev. S. B. Baron | Rev. A. Rowland | Grant ( Domestic Chaplain,Rev. A. Rowland
581,153397,"The Rev. S. B. Baron , Curate at Sandringham , officiated , and the Rev. A. Rowland Grant ( Domestic Chaplain to the King ) preached the Sermon .",1920-11-1,1920,The Rev | Baron | Curate | Sandringham | Rev | Rowland Grant | Domestic Chaplain | King | Sermon,S. B. Baron,Rev. S. B. Baron | Rev. A. Rowland | Grant ( Domestic Chaplain,Grant ( Domestic Chaplain
582,152118,"The Victoria Cross Recipients assembled at Wellington Barracks , and marched to the Garden of the Palace via Birdcage Walk , Horse Guards Parade and the Mall preceded by the Band of the Welsh Guards .",1920-06-28,1920,The Victoria Cross Recipients | Wellington Barracks | Garden of | Palace | Birdcage Walk | Horse Guards Parade | Mall | Band of | Welsh Guards,Birdcage Walk,Horse Guards Parade,Horse Guards Parade
583,151369,Doctor Don Manuel Arroyo also had the honour of being received by The Queen .,1920-07-23,1920,Doctor Don Manuel Arroyo | The Queen,Don Manuel Arroyo,Doctor Don Manuel Arroyo | Queen,Doctor Don Manuel Arroyo
583,151369,Doctor Don Manuel Arroyo also had the honour of being received by The Queen .,1920-07-23,1920,Doctor Don Manuel Arroyo | The Queen,Don Manuel Arroyo,Doctor Don Manuel Arroyo | Queen,Queen
584,150106,The Revd . Canon Clement Smith and Miss Smith had the honour of dining with The King and Queen this evening .,1920-04-20,1920,The Revd | Canon Clement Smith | Miss Smith | The King | Queen,Clement Smith|Miss Smith,Miss Smith,Miss Smith
585,153564,"The King and Queen , accompanied by the Princess Mary , and attended by Captain Sir Bryan Godfrey - Faussett , R.N. , drove to Victoria Railway Station this evening to meet The King and Queen of Spain upon their arrival in England .",1920-11-9,1920,The King | Queen | Princess Mary | Captain Sir Bryan Godfrey | Faussett | Victoria Railway Station | The King | Queen of Spain | England,Bryan Godfrey - Faussett|Victoria Railway Station,Princess Mary | Captain Sir Bryan Godfrey,Princess Mary
585,153564,"The King and Queen , accompanied by the Princess Mary , and attended by Captain Sir Bryan Godfrey - Faussett , R.N. , drove to Victoria Railway Station this evening to meet The King and Queen of Spain upon their arrival in England .",1920-11-9,1920,The King | Queen | Princess Mary | Captain Sir Bryan Godfrey | Faussett | Victoria Railway Station | The King | Queen of Spain | England,Bryan Godfrey - Faussett|Victoria Railway Station,Princess Mary | Captain Sir Bryan Godfrey,Captain Sir Bryan Godfrey
586,153631,"COMPANIONS - Major - General Neill MALCOLM . Brigadier General Frederic MOBERLY , Colonel Arthur BIRTWISTLE , Royal Artillery ( also received the Distinguished Service Order ) , and Colonel Edward EVANS , Wiltshire Regiment .",1920-10-13,1920,Major | General Neill M | Brigadier General Frederic M | Colonel Arthur B | Royal Artillery | Distinguished Service Order | Colonel Edward E | Wiltshire Regiment,Neill MALCOLM|Frederic MOBERLY|Arthur BIRTWISTLE|Edward EVANS,General Neill MALCOLM | General Frederic MOBERLY | Royal Artillery,General Neill MALCOLM
586,153631,"COMPANIONS - Major - General Neill MALCOLM . Brigadier General Frederic MOBERLY , Colonel Arthur BIRTWISTLE , Royal Artillery ( also received the Distinguished Service Order ) , and Colonel Edward EVANS , Wiltshire Regiment .",1920-10-13,1920,Major | General Neill M | Brigadier General Frederic M | Colonel Arthur B | Royal Artillery | Distinguished Service Order | Colonel Edward E | Wiltshire Regiment,Neill MALCOLM|Frederic MOBERLY|Arthur BIRTWISTLE|Edward EVANS,General Neill MALCOLM | General Frederic MOBERLY | Royal Artillery,General Frederic MOBERLY
586,153631,"COMPANIONS - Major - General Neill MALCOLM . Brigadier General Frederic MOBERLY , Colonel Arthur BIRTWISTLE , Royal Artillery ( also received the Distinguished Service Order ) , and Colonel Edward EVANS , Wiltshire Regiment .",1920-10-13,1920,Major | General Neill M | Brigadier General Frederic M | Colonel Arthur B | Royal Artillery | Distinguished Service Order | Colonel Edward E | Wiltshire Regiment,Neill MALCOLM|Frederic MOBERLY|Arthur BIRTWISTLE|Edward EVANS,General Neill MALCOLM | General Frederic MOBERLY | Royal Artillery,Royal Artillery
587,152743,"Dame Sidney Browne ( Matron - in - Chief , Terri torial Force Nursing Service ) was also received by Her Majesty .",1920-03-26,1920,Dame Sidney Browne | Matron | Chief | Terri | Force Nursing Service | Her Majesty,Terri,Dame Sidney Browne | Her Majesty,Dame Sidney Browne
587,152743,"Dame Sidney Browne ( Matron - in - Chief , Terri torial Force Nursing Service ) was also received by Her Majesty .",1920-03-26,1920,Dame Sidney Browne | Matron | Chief | Terri | Force Nursing Service | Her Majesty,Terri,Dame Sidney Browne | Her Majesty,Her Majesty
588,153683,"His Excellency was accompanied by the following members of the German Embassy , who had the honour of being presented to His Majesty : -Baron von Vietinghoff and Herr Erich Schrootter ( First Secretaries ) , Herr",1920-10-15,1920,His Excellency | German Embassy | His Majesty | Baron | Vietinghoff | Herr Erich Schrootter | First Secretaries | Herr,Majesty|-Baron von Vietinghoff|Herr Erich Schrootter|Herr,German Embassy | His Majesty | Herr Erich Schrootter,German Embassy
588,153683,"His Excellency was accompanied by the following members of the German Embassy , who had the honour of being presented to His Majesty : -Baron von Vietinghoff and Herr Erich Schrootter ( First Secretaries ) , Herr",1920-10-15,1920,His Excellency | German Embassy | His Majesty | Baron | Vietinghoff | Herr Erich Schrootter | First Secretaries | Herr,Majesty|-Baron von Vietinghoff|Herr Erich Schrootter|Herr,German Embassy | His Majesty | Herr Erich Schrootter,His Majesty
588,153683,"His Excellency was accompanied by the following members of the German Embassy , who had the honour of being presented to His Majesty : -Baron von Vietinghoff and Herr Erich Schrootter ( First Secretaries ) , Herr",1920-10-15,1920,His Excellency | German Embassy | His Majesty | Baron | Vietinghoff | Herr Erich Schrootter | First Secretaries | Herr,Majesty|-Baron von Vietinghoff|Herr Erich Schrootter|Herr,German Embassy | His Majesty | Herr Erich Schrootter,Herr Erich Schrootter
589,153235,Mr. and the Hon . Mrs. Lionel Cust had the honour of dining with Their Majesties .,1920-05-3,1920,Mr | Hon | Mrs | Lionel Cust | Their Majesties,Lionel Cust,Mr. | Hon . Mrs. Lionel | Majesties,Mr.
589,153235,Mr. and the Hon . Mrs. Lionel Cust had the honour of dining with Their Majesties .,1920-05-3,1920,Mr | Hon | Mrs | Lionel Cust | Their Majesties,Lionel Cust,Mr. | Hon . Mrs. Lionel | Majesties,Hon . Mrs. Lionel
589,153235,Mr. and the Hon . Mrs. Lionel Cust had the honour of dining with Their Majesties .,1920-05-3,1920,Mr | Hon | Mrs | Lionel Cust | Their Majesties,Lionel Cust,Mr. | Hon . Mrs. Lionel | Majesties,Majesties
590,153734,"The King presented his medal for general pro ficiency at the King Edward VII . Grammar School , King's Lynn , to Mr. P. N. H. Palmer , who was introduced into His Majesty's presence by Mr. C. J. L. Wagstaff , the headmaster .",1920-10-25,1920,The King | King Edward V | Grammar School | King | Lynn | Mr | Palmer | His Majesty | Mr | Wagstaff,P. N. H. Palmer|Majesty|C. J. L. Wagstaff,King presented | King Edward VII | Mr. P. N. H. Palmer | His Majesty | Mr. C. J. L. Wagstaff,King presented
590,153734,"The King presented his medal for general pro ficiency at the King Edward VII . Grammar School , King's Lynn , to Mr. P. N. H. Palmer , who was introduced into His Majesty's presence by Mr. C. J. L. Wagstaff , the headmaster .",1920-10-25,1920,The King | King Edward V | Grammar School | King | Lynn | Mr | Palmer | His Majesty | Mr | Wagstaff,P. N. H. Palmer|Majesty|C. J. L. Wagstaff,King presented | King Edward VII | Mr. P. N. H. Palmer | His Majesty | Mr. C. J. L. Wagstaff,King Edward VII
590,153734,"The King presented his medal for general pro ficiency at the King Edward VII . Grammar School , King's Lynn , to Mr. P. N. H. Palmer , who was introduced into His Majesty's presence by Mr. C. J. L. Wagstaff , the headmaster .",1920-10-25,1920,The King | King Edward V | Grammar School | King | Lynn | Mr | Palmer | His Majesty | Mr | Wagstaff,P. N. H. Palmer|Majesty|C. J. L. Wagstaff,King presented | King Edward VII | Mr. P. N. H. Palmer | His Majesty | Mr. C. J. L. Wagstaff,Mr. P. N. H. Palmer
590,153734,"The King presented his medal for general pro ficiency at the King Edward VII . Grammar School , King's Lynn , to Mr. P. N. H. Palmer , who was introduced into His Majesty's presence by Mr. C. J. L. Wagstaff , the headmaster .",1920-10-25,1920,The King | King Edward V | Grammar School | King | Lynn | Mr | Palmer | His Majesty | Mr | Wagstaff,P. N. H. Palmer|Majesty|C. J. L. Wagstaff,King presented | King Edward VII | Mr. P. N. H. Palmer | His Majesty | Mr. C. J. L. Wagstaff,His Majesty
590,153734,"The King presented his medal for general pro ficiency at the King Edward VII . Grammar School , King's Lynn , to Mr. P. N. H. Palmer , who was introduced into His Majesty's presence by Mr. C. J. L. Wagstaff , the headmaster .",1920-10-25,1920,The King | King Edward V | Grammar School | King | Lynn | Mr | Palmer | His Majesty | Mr | Wagstaff,P. N. H. Palmer|Majesty|C. J. L. Wagstaff,King presented | King Edward VII | Mr. P. N. H. Palmer | His Majesty | Mr. C. J. L. Wagstaff,Mr. C. J. L. Wagstaff
